fold,date,y_true_class,y_true_price
4,2017-10-11,0,1290.25
4,2017-10-12,1,1299.5999999999999
4,2017-10-13,1,1303.3
4,2017-10-16,1,1284.75
4,2017-10-17,0,1280.2
4,2017-10-18,0,1274.9000000000001
4,2017-10-23,0,1276.45
4,2017-10-24,1,1275
4,2017-10-25,0,1273.75
4,2017-10-26,0,1266.45
4,2017-10-27,0,1272
4,2017-10-30,1,1270.1500000000001
4,2017-10-31,0,1277.05
4,2017-11-01,1,1279.2
4,2017-11-02,1,1270.9000000000001
4,2017-11-06,0,1275.5999999999999
4,2017-11-07,1,1284
4,2017-11-08,1,1284.8
4,2017-11-09,1,1284.3
4,2017-11-10,0,1277.95
4,2017-11-13,0,1274.5999999999999
4,2017-11-14,0,1282.2
4,2017-11-15,1,1280
4,2017-11-16,0,1284.3499999999999
4,2017-11-17,1,1286.2
4,2017-11-20,1,1283.3
4,2017-11-21,0,1286.95
4,2017-11-22,1,1290.5
4,2017-11-24,1,1294.9000000000001
4,2017-11-27,1,1291.8499999999999
4,2017-11-28,0,1283.8499999999999
4,2017-11-29,0,1280.2
4,2017-11-30,0,1273.45
4,2017-12-04,0,1266.3
4,2017-12-05,0,1263.7
4,2017-12-06,0,1255
4,2017-12-07,0,1250.6500000000001
4,2017-12-08,0,1247.1500000000001
4,2017-12-11,0,1240.9000000000001
4,2017-12-12,0,1242.6500000000001
4,2017-12-13,1,1251
4,2017-12-14,1,1254.5999999999999
4,2017-12-15,1,1260.5999999999999
4,2017-12-18,1,1260.3499999999999
4,2017-12-19,0,1264.55
4,2017-12-20,1,1264.55
4,2017-12-21,0,1268.05
4,2017-12-22,1,1279.4000000000001
4,2017-12-27,1,1291
4,2017-12-28,1,1314.5
4,2018-01-04,1,1311
4,2018-01-09,0,1319.75
4,2018-01-10,1,1323.05
4,2018-01-11,1,1333.8499999999999
4,2018-01-16,1,1335.6500000000001
4,2018-01-17,1,1332.2
4,2018-01-18,0,1332.5999999999999
4,2018-01-22,1,1333.4000000000001
4,2018-01-23,1,1353.7
4,2018-01-24,1,1343.8499999999999
4,2018-01-29,0,1344.9000000000001
4,2018-01-30,1,1345.05
4,2018-01-31,1,1341.3499999999999
4,2018-02-01,0,1331.1500000000001
4,2018-02-02,0,1333.5999999999999
4,2018-02-05,1,1331.4000000000001
4,2018-02-06,0,1324.6500000000001
4,2018-02-07,0,1315.45
4,2018-02-08,0,1314.0999999999999
4,2018-02-09,0,1336.25
4,2018-02-14,1,1328.3499999999999
4,2018-02-22,0,1327.95
4,2018-02-23,0,1333.5
4,2018-02-26,1,1325.75
4,2018-02-27,0,1317.8499999999999
4,2018-02-28,0,1307.75
4,2018-03-01,0,1320.4000000000001
4,2018-03-05,1,1331.4000000000001
4,2018-03-06,1,1329.4000000000001
4,2018-03-07,0,1321
4,2018-03-08,0,1320.5999999999999
4,2018-03-09,0,1319.1500000000001
4,2018-03-12,0,1322.75
4,2018-03-13,1,1323.55
4,2018-03-14,1,1318.75
4,2018-03-15,0,1310.0999999999999
4,2018-03-16,0,1312.4000000000001
4,2018-03-19,1,1311
4,2018-03-20,0,1329.1500000000001
4,2018-03-22,1,1346.5999999999999
4,2018-03-23,1,1341.45
4,2018-03-27,0,1332.45
4,2018-03-28,0,1333.45
4,2018-04-03,1,1337.3
4,2018-04-04,1,1331.95
4,2018-04-09,0,1338.95
4,2018-04-10,1,1350.75
4,2018-04-11,1,1341.3499999999999
4,2018-04-12,0,1343.7
4,2018-04-13,1,1349.3499999999999
4,2018-04-16,1,1342.0999999999999
4,2018-04-17,0,1351.45
4,2018-04-18,1,1348.5999999999999
4,2018-04-19,0,1336.75
4,2018-04-20,0,1324.3
4,2018-04-23,0,1328.8499999999999
4,2018-04-24,1,1321.6500000000001
4,2018-04-25,0,1320.7
4,2018-04-26,0,1304.2
4,2018-05-02,0,1306.5999999999999
4,2018-05-08,1,1313.8499999999999
4,2018-05-09,1,1318.8
4,2018-05-10,1,1324.3499999999999
4,2018-05-11,1,1319.8499999999999
4,2018-05-14,0,1295
4,2018-05-15,0,1291.25
4,2018-05-16,0,1289.5
4,2018-05-17,0,1288.3
4,2018-05-18,0,1288.3499999999999
4,2018-05-21,1,1293.05
4,2018-05-22,1,1289
4,2018-05-23,0,1304.8499999999999
4,2018-05-24,1,1303.5
4,2018-05-25,0,1300.7
4,2018-05-30,0,1305.3499999999999
4,2018-05-31,1,1294.5999999999999
4,2018-06-01,0,1295.45
4,2018-06-04,1,1292.05
4,2018-06-05,0,1300.0999999999999
4,2018-06-06,1,1297.25
4,2018-06-07,0,1298.25
4,2018-06-08,1,1299.5999999999999
4,2018-06-11,1,1298.6500000000001
4,2018-06-12,0,1296.1500000000001
4,2018-06-13,0,1302.75
4,2018-06-14,1,1285.25
4,2018-06-15,0,1276.1500000000001
4,2018-06-19,0,1274.2
4,2018-06-20,0,1266.1500000000001
4,2018-06-21,0,1269.1500000000001
4,2018-06-22,1,1268.7
4,2018-06-25,0,1260.3
4,2018-06-26,0,1254.5999999999999
4,2018-06-27,0,1251.55
4,2018-06-28,0,1250.45
4,2018-06-29,0,1247.8
4,2018-07-02,0,1251.75
4,2018-07-03,1,1255.5
4,2018-07-05,1,1255.3499999999999
4,2018-07-06,0,1262.05
4,2018-07-09,1,1254
4,2018-07-10,0,1251.4000000000001
4,2018-07-11,0,1245.9000000000001
4,2018-07-12,0,1241.7
4,2018-07-13,0,1232.8
4,2018-07-17,0,1224.5
4,2018-07-18,0,1217.55
4,2018-07-19,0,1228.75
4,2018-07-20,1,1224.95
4,2018-07-23,0,1228.3499999999999
4,2018-07-24,1,1231.5
4,2018-07-25,1,1228.25
4,2018-07-26,0,1223.95
4,2018-07-27,0,1223.8
4,2018-07-30,0,1220.95
4,2018-07-31,0,1219
4,2018-08-01,0,1215.45
4,2018-08-02,0,1216.3
4,2018-08-03,1,1209.6500000000001
4,2018-08-06,0,1212.3499999999999
4,2018-08-07,1,1209.55
4,2018-08-08,0,1214.4000000000001
4,2018-08-10,1,1200.3499999999999
4,2018-08-13,0,1197
4,2018-08-14,0,1180.4000000000001
4,2018-08-16,0,1184.3499999999999
4,2018-08-20,1,1190.95
4,2018-08-21,1,1192.3499999999999
4,2018-08-23,1,1197.7
4,2018-08-24,1,1212.25
4,2018-08-28,1,1204.2
4,2018-08-29,0,1197.3
4,2018-08-30,0,1202.45
4,2018-08-31,1,1190.8499999999999
4,2018-09-04,0,1196.7
4,2018-09-05,1,1205.1500000000001
4,2018-09-06,1,1198.9000000000001
4,2018-09-07,0,1196.5999999999999
4,2018-09-10,0,1189.8499999999999
4,2018-09-11,0,1195.5999999999999
4,2018-09-12,1,1201.95
4,2018-09-14,1,1200.2
4,2018-09-18,0,1203.3
4,2018-09-19,1,1198.7
4,2018-09-21,0,1201.9000000000001
4,2018-09-25,1,1194.25
4,2018-09-26,0,1185.4000000000001
4,2018-09-27,0,1187.25
4,2018-09-28,1,1185.55
4,2018-10-09,0,1188.5999999999999
4,2018-10-10,1,1205.55
4,2018-10-11,1,1219.75
4,2018-10-12,1,1229.95
4,2018-10-15,1,1230.7
4,2018-10-16,1,1229.05
4,2018-10-17,0,1227.8499999999999
4,2018-10-19,0,1222.3
4,2018-10-22,0,1235.95
4,2018-10-23,1,1230.55
4,2018-10-24,0,1230.8
4,2018-10-25,1,1233.8499999999999
4,2018-10-26,1,1230.8
4,2018-10-29,0,1225.4000000000001
4,2018-10-30,0,1214.95
4,2018-10-31,0,1231.1500000000001
4,2018-11-01,1,1232.0999999999999
4,2018-11-02,1,1232.25
4,2018-11-05,1,1211.4000000000001
4,2018-11-09,0,1205.55
4,2018-11-12,0,1202.0999999999999
4,2018-11-13,0,1203.25
4,2018-11-14,1,1211.8499999999999
4,2018-11-15,1,1222.4000000000001
4,2018-11-16,1,1221.5999999999999
4,2018-11-19,0,1223
4,2018-11-20,1,1223.4000000000001
4,2018-11-26,1,1221.2
4,2018-11-27,0,1213.25
4,2018-11-28,0,1226.25
4,2018-11-29,1,1217.55
4,2018-11-30,0,1230.3
4,2018-12-03,1,1240.3
4,2018-12-04,1,1242.55
4,2018-12-06,1,1243.3
4,2018-12-07,1,1245.3499999999999
4,2018-12-10,1,1245.3
4,2018-12-11,0,1245.75
4,2018-12-12,1,1242.75
4,2018-12-13,0,1235.3499999999999
4,2018-12-14,0,1241.6500000000001
4,2018-12-17,1,1246.3
4,2018-12-18,1,1255
4,2018-12-19,1,1259.75
4,2018-12-20,1,1258.1500000000001
4,2018-12-21,0,1268
4,2018-12-27,1,1279
4,2018-12-28,1,1279.9000000000001
4,2019-01-04,1,1292.2
4,2019-01-07,1,1286.45
4,2019-01-08,0,1288.5999999999999
4,2019-01-09,1,1291.9000000000001
4,2019-01-10,1,1288.95
4,2019-01-11,0,1294.4000000000001
4,2019-01-15,1,1292.3
4,2019-01-16,0,1290.7
4,2019-01-17,0,1284.2
4,2019-01-18,0,1282.0999999999999
4,2019-01-22,0,1279.8
4,2019-01-23,0,1283.7
4,2019-01-24,1,1293.9000000000001
4,2019-01-25,1,1302.1500000000001
4,2019-01-28,1,1307.55
4,2019-01-29,1,1310.7
4,2019-01-30,1,1318.7
4,2019-02-01,1,1310
4,2019-02-12,0,1312.8
4,2019-02-13,1,1311.45
4,2019-02-14,0,1316.55
4,2019-02-15,1,1343.75
4,2019-02-20,1,1331.25
4,2019-02-21,0,1329.05
4,2019-02-22,0,1331.05
4,2019-02-25,1,1325.05
4,2019-02-26,0,1322.8499999999999
4,2019-02-27,0,1319.1500000000001
4,2019-02-28,0,1311.95
4,2019-03-01,0,1283.8
4,2019-03-05,0,1285.8499999999999
4,2019-03-06,1,1285.3
4,2019-03-07,0,1296.75
4,2019-03-08,1,1292.75
4,2019-03-11,0,1297.05
4,2019-03-12,1,1306.95
4,2019-03-13,1,1295.55
4,2019-03-14,0,1303.5
4,2019-03-15,1,1305.5999999999999
4,2019-03-18,1,1307.7
4,2019-03-19,1,1303.7
4,2019-03-20,0,1311.3
4,2019-03-22,1,1319.55
4,2019-03-25,1,1316.3
4,2019-03-26,0,1309.7
4,2019-03-27,0,1295.1500000000001
4,2019-03-28,0,1290.3
4,2019-04-02,0,1290.45
4,2019-04-03,1,1283.1500000000001
4,2019-04-04,0,1300
4,2019-04-08,1,1303
4,2019-04-09,1,1305.45
4,2019-04-10,1,1298.8
4,2019-04-11,0,1294.3
4,2019-04-12,0,1285.6500000000001
4,2019-04-15,0,1276.3499999999999
4,2019-04-16,0,1275.7
4,2019-04-18,0,1269.5
4,2019-04-23,0,1271.6500000000001
4,2019-04-24,1,1280.8
4,2019-04-25,1,1284.2
4,2019-04-26,1,1281.2
4,2019-05-07,0,1285.2
4,2019-05-08,1,1286.0999999999999
4,2019-05-09,1,1287.0999999999999
4,2019-05-10,1,1295.5999999999999
4,2019-05-13,1,1298.4000000000001
4,2019-05-14,1,1299.0999999999999
4,2019-05-15,1,1291.7
4,2019-05-16,0,1280.8
4,2019-05-17,0,1271.1500000000001
4,2019-05-21,0,1273.8
4,2019-05-22,1,1283.6500000000001
4,2019-05-23,1,1282.5
4,2019-05-24,0,1278.3
4,2019-05-28,0,1281.6500000000001
4,2019-05-29,1,1280.95
4,2019-05-30,0,1317.0999999999999
4,2019-06-03,1,1324.25
4,2019-06-04,1,1335.5
4,2019-06-06,1,1328.5999999999999
4,2019-06-10,0,1324.3
4,2019-06-11,0,1332.3499999999999
4,2019-06-12,1,1335.9000000000001
4,2019-06-13,1,1351.25
4,2019-06-14,1,1341.3
4,2019-06-17,0,1341.3499999999999
4,2019-06-18,1,1344.05
4,2019-06-19,1,1379.5
4,2019-06-20,1,1397.1500000000001
4,2019-06-21,1,1405.7
4,2019-06-24,1,1431.4000000000001
4,2019-06-25,1,1403.95
4,2019-06-26,0,1402.5
4,2019-06-27,0,1409
4,2019-06-28,1,1390.0999999999999
4,2019-07-01,0,1391.05
4,2019-07-02,1,1413.5
4,2019-07-03,1,1388.6500000000001
4,2019-07-05,0,1400.0999999999999
4,2019-07-08,1,1391.55
4,2019-07-09,0,1408.3
4,2019-07-10,1,1413.75
4,2019-07-11,1,1407.5999999999999
4,2019-07-12,0,1409.8499999999999
4,2019-07-16,1,1410.3499999999999
4,2019-07-17,1,1417.45
4,2019-07-18,1,1439.7
4,2019-07-19,1,1427.75
4,2019-07-22,0,1425.55
4,2019-07-23,0,1426.95
4,2019-07-24,1,1416.0999999999999
4,2019-07-25,0,1420.4000000000001
4,2019-07-26,1,1419.05
4,2019-07-29,0,1425.9000000000001
4,2019-07-30,1,1427.55
4,2019-07-31,1,1406.8
4,2019-08-01,0,1441.75
4,2019-08-02,1,1465.25
4,2019-08-05,1,1465.25
4,2019-08-06,0,1506.05
4,2019-08-07,1,1495.75
4,2019-08-08,0,1497.7
4,2019-08-09,1,1498.4000000000001
4,2019-08-13,1,1513.25
4,2019-08-14,1,1515.25
4,2019-08-16,1,1496.5999999999999
4,2019-08-19,0,1504.55
4,2019-08-20,1,1503.25
4,2019-08-21,0,1502.05
4,2019-08-22,0,1503.8
4,2019-08-23,1,1532.95
4,2019-08-27,1,1537.1500000000001
4,2019-08-28,1,1540.2
4,2019-08-29,1,1528.4000000000001
4,2019-08-30,0,1537.8499999999999
4,2019-09-03,1,1546.0999999999999
4,2019-09-04,1,1529.0999999999999
4,2019-09-05,0,1523.7
4,2019-09-06,0,1509.2
4,2019-09-09,0,1490.6500000000001
4,2019-09-11,0,1515.2
4,2019-09-12,1,1502.0999999999999
4,2019-09-17,0,1503.5
4,2019-09-18,1,1500.7
4,2019-09-19,0,1501.9000000000001
4,2019-09-20,1,1520.6500000000001
4,2019-09-24,1,1528.75
4,2019-09-25,1,1506.4000000000001
4,2019-09-26,0,1489.9000000000001
4,2019-09-27,0,1485.3
4,2019-09-30,0,1507.25
4,2019-10-09,1,1494.8
4,2019-10-10,0,1479.1500000000001
4,2019-10-11,0,1487.8
4,2019-10-15,1,1485.0999999999999
4,2019-10-16,0,1492.6500000000001
4,2019-10-17,1,1490
4,2019-10-18,0,1494.45
4,2019-10-23,1,1496.55
4,2019-10-24,1,1513.45
4,2019-10-25,1,1492.0999999999999
4,2019-10-30,0,1510.95
4,2019-10-31,1,1508.8
4,2019-11-01,0,1488.95
4,2019-11-05,0,1486.05
4,2019-11-06,0,1484.25
4,2019-11-07,0,1464.1500000000001
4,2019-11-08,0,1458.7
4,2019-11-11,0,1462.9000000000001
4,2019-11-13,1,1466.6500000000001
4,2019-11-14,1,1466.9000000000001
4,2019-11-15,1,1467.6500000000001
4,2019-11-18,1,1468.45
4,2019-11-19,1,1471.7
4,2019-11-20,1,1467.05
4,2019-11-21,0,1464.45
4,2019-11-22,0,1458.4000000000001
4,2019-11-25,0,1454.6500000000001
4,2019-11-26,0,1454.3499999999999
4,2019-11-27,0,1460.1500000000001
4,2019-11-29,1,1461.1500000000001
4,2019-12-02,1,1477.3
4,2019-12-03,1,1475.0999999999999
4,2019-12-04,0,1475.95
4,2019-12-05,1,1459.6500000000001
4,2019-12-06,0,1461.7
4,2019-12-09,1,1464.95
4,2019-12-10,1,1466.8
4,2019-12-11,1,1467.8
4,2019-12-12,1,1466.5999999999999
4,2019-12-13,0,1477.9000000000001
4,2019-12-16,1,1475.8
4,2019-12-17,0,1474.05
4,2019-12-18,0,1476.7
4,2019-12-19,1,1479
4,2019-12-20,1,1482.0999999999999
4,2019-12-23,1,1490.8499999999999
4,2019-12-24,1,1511.5
4,2019-12-27,1,1514.75
4,2019-12-30,1,1573.0999999999999
4,2020-01-06,1,1567.8499999999999
4,2020-01-07,0,1571.95
4,2020-01-08,1,1550.75
4,2020-01-09,0,1545.0999999999999
4,2020-01-14,0,1549
4,2020-01-15,1,1554.55
4,2020-01-16,1,1557.5999999999999
4,2020-01-17,1,1551.3
4,2020-01-21,0,1556.9000000000001
4,2020-01-22,1,1562.9000000000001
4,2020-01-23,1,1574.75
4,2020-02-03,1,1558.3499999999999
4,2020-02-04,0,1553.3
4,2020-02-05,0,1563.3
4,2020-02-06,1,1572.6500000000001
4,2020-02-07,1,1573.2
4,2020-02-10,1,1563.7
4,2020-02-12,0,1575.05
4,2020-02-13,1,1581.4000000000001
4,2020-02-14,1,1589.8499999999999
4,2020-02-18,1,1619
4,2020-02-20,1,1650.3
4,2020-02-25,1,1634.9000000000001
4,2020-02-26,0,1652
4,2020-02-27,1,1609.8499999999999
4,2020-02-28,0,1599.6500000000001
4,2020-03-02,0,1615.5
4,2020-03-03,1,1641.8499999999999
4,2020-03-04,1,1659.5999999999999
4,2020-03-05,1,1683.6500000000001
4,2020-03-06,1,1672.5
4,2020-03-09,0,1653.75
4,2020-03-11,0,1570.7
4,2020-03-12,0,1562.8
4,2020-03-13,0,1487.7
4,2020-03-16,0,1536.2
4,2020-03-17,1,1498.2
4,2020-03-18,0,1474.25
4,2020-03-19,0,1525.4000000000001
4,2020-03-23,1,1605.75
4,2020-03-24,1,1634.8
4,2020-03-26,1,1617.3
4,2020-03-27,0,1618.3
4,2020-03-30,1,1608.95
4,2020-03-31,0,1613.0999999999999
4,2020-04-03,1,1649.25
4,2020-04-07,1,1647.8
4,2020-04-08,0,1680.6500000000001
4,2020-04-09,1,1718.6500000000001
4,2020-04-15,1,1729.5
4,2020-04-16,1,1692.55
4,2020-04-17,0,1686.2
4,2020-04-20,0,1682.05
4,2020-04-21,0,1710.55
4,2020-04-22,1,1736.25
4,2020-04-23,1,1715.9000000000001
4,2020-04-24,0,1714.95
4,2020-04-27,0,1691.55
4,2020-04-28,0,1702.75
4,2020-04-30,1,1702.75
4,2020-05-11,0,1702.4000000000001
4,2020-05-12,0,1708.4000000000001
4,2020-05-13,1,1731.5999999999999
4,2020-05-14,1,1735.3499999999999
4,2020-05-15,1,1734.7
4,2020-05-18,0,1737.95
4,2020-05-19,1,1748.3
4,2020-05-20,1,1724.9000000000001
4,2020-05-21,0,1733.55
4,2020-05-22,1,1720.25
4,2020-05-26,0,1694.5999999999999
4,2020-05-27,0,1717.3499999999999
4,2020-05-28,1,1728.7
4,2020-05-29,1,1730.5999999999999
4,2020-06-01,1,1742.1500000000001
4,2020-06-02,1,1700.05
4,2020-06-04,0,1683.45
4,2020-06-05,0,1690.3499999999999
4,2020-06-08,1,1713.5
4,2020-06-09,1,1722.05
4,2020-06-10,1,1738.25
4,2020-06-11,1,1733.5
4,2020-06-12,0,1710.45
4,2020-06-15,0,1719.8499999999999
4,2020-06-16,1,1724.3499999999999
4,2020-06-17,1,1719.5
4,2020-06-18,0,1734.75
4,2020-06-19,1,1761.8499999999999
4,2020-06-22,1,1768.9000000000001
4,2020-06-23,1,1766.05
4,2020-06-24,0,1771.5999999999999
4,2020-06-29,1,1768.0999999999999
4,2020-06-30,0,1771.05
4,2020-07-01,1,1777.45
4,2020-07-02,1,1787.9000000000001
4,2020-07-06,1,1789.55
4,2020-07-07,1,1811.0999999999999
4,2020-07-08,1,1812.0999999999999
4,2020-07-09,1,1803.0999999999999
4,2020-07-10,0,1807.5
4,2020-07-13,1,1801.9000000000001
4,2020-07-14,0,1804.5999999999999
4,2020-07-15,1,1807.7
4,2020-07-16,1,1807.3499999999999
4,2020-07-17,0,1815.6500000000001
4,2020-07-20,1,1842.55
4,2020-07-21,1,1852.4000000000001
4,2020-07-22,1,1936.6500000000001
4,2020-07-27,1,1940.9000000000001
4,2020-07-28,1,1950.9000000000001
4,2020-07-29,1,1957.6500000000001
4,2020-07-30,1,1964.9000000000001
4,2020-07-31,1,1958.55
4,2020-08-03,0,1977.9000000000001
4,2020-08-04,1,2048.1500000000001
4,2020-08-05,1,2067.1500000000001
4,2020-08-06,1,2031.1500000000001
4,2020-08-07,0,1931.9000000000001
4,2020-08-12,0,1944.25
4,2020-08-13,1,1944.75
4,2020-08-14,1,1972.8499999999999
4,2020-08-17,1,2008.75
4,2020-08-18,1,1981
4,2020-08-19,0,1927.1500000000001
4,2020-08-20,0,1924.3499999999999
4,2020-08-21,0,1943.95
4,2020-08-24,1,1911.1500000000001
4,2020-08-25,0,1932.95
4,2020-08-26,1,1923.8499999999999
4,2020-08-27,0,1957.3499999999999
4,2020-08-28,1,1972.3499999999999
4,2020-09-01,1,1947.05
4,2020-09-02,0,1940.45
4,2020-09-03,0,1926.3
4,2020-09-04,0,1910.95
4,2020-09-08,0,1947.2
4,2020-09-09,1,1966.25
4,2020-09-10,1,1947.4000000000001
4,2020-09-11,0,1958.7
4,2020-09-14,1,1949.3499999999999
4,2020-09-15,0,1961.8
4,2020-09-16,1,1936.25
4,2020-09-17,0,1950.8499999999999
4,2020-09-18,1,1873.4000000000001
4,2020-09-23,0,1861.75
4,2020-09-24,0,1859.7
4,2020-09-25,0,1883.95
4,2020-09-29,1,1886.9000000000001
4,2020-09-30,1,1923.25
4,2020-10-09,1,1925.5
4,2020-10-12,1,1891.3
4,2020-10-13,0,1910.05
4,2020-10-14,1,1891.9000000000001
4,2020-10-15,0,1905.05
4,2020-10-16,1,1905.5999999999999
4,2020-10-19,1,1898.4000000000001
4,2020-10-20,0,1924.1500000000001
4,2020-10-21,1,1900.95
4,2020-10-22,0,1903.6500000000001
4,2020-10-23,1,1898.45
4,2020-10-26,0,1905.7
4,2020-10-27,1,1869.95
4,2020-10-28,0,1870.3
4,2020-10-29,1,1889.9000000000001
4,2020-11-02,1,1900.1500000000001
4,2020-11-04,1,1938.45
4,2020-11-05,1,1940.8
4,2020-11-06,1,1867.3
4,2020-11-09,0,1878.7
4,2020-11-10,1,1860.95
4,2020-11-11,0,1874.8499999999999
4,2020-11-12,1,1890.9000000000001
4,2020-11-13,1,1889.05
4,2020-11-17,0,1876.0999999999999
4,2020-11-18,0,1857.3499999999999
4,2020-11-19,0,1875.7
4,2020-11-20,1,1799.5999999999999
4,2020-11-24,0,1810.2
4,2020-11-25,1,1779.3
4,2020-11-27,0,1810.75
4,2020-12-01,1,1822.5999999999999
4,2020-12-02,1,1832.3499999999999
4,2020-12-03,1,1843
4,2020-12-04,1,1859.95
4,2020-12-07,1,1868.1500000000001
4,2020-12-08,1,1841.75
4,2020-12-09,0,1844.3499999999999
4,2020-12-10,1,1842
4,2020-12-11,0,1831.1500000000001
4,2020-12-14,0,1850.6500000000001
4,2020-12-15,1,1851.95
4,2020-12-16,1,1890.75
4,2020-12-17,1,1879.75
4,2020-12-18,0,1880
4,2020-12-21,1,1877.0999999999999
4,2020-12-22,0,1875
4,2020-12-23,0,1874.3
4,2020-12-29,0,1887.5999999999999
4,2020-12-30,1,1943.2
4,2021-01-04,1,1940.3499999999999
4,2021-01-05,0,1931.95
4,2021-01-06,0,1920.0999999999999
4,2021-01-07,0,1862.9000000000001
4,2021-01-08,0,1841.25
4,2021-01-12,0,1858.8499999999999
4,2021-01-13,1,1841.75
4,2021-01-14,0,1839
4,2021-01-15,0,1834.7
5,2021-01-19,0,1856.5999999999999
5,2021-01-20,1,1862.0999999999999
5,2021-01-21,1,1852.7
5,2021-01-22,0,1856.8499999999999
5,2021-01-25,1,1856.5999999999999
5,2021-01-27,0,1853.7
5,2021-01-28,0,1863.8
5,2021-01-29,1,1862.95
5,2021-02-01,0,1833.0999999999999
5,2021-02-02,0,1835.45
5,2021-02-03,1,1785.9000000000001
5,2021-02-04,0,1802.95
5,2021-02-05,1,1835.25
5,2021-02-08,1,1839.5999999999999
5,2021-02-09,1,1842.6500000000001
5,2021-02-10,1,1773.1500000000001
5,2021-02-18,0,1807.45
5,2021-02-22,1,1788
5,2021-02-24,0,1779.6500000000001
5,2021-02-25,0,1742.8499999999999
5,2021-02-26,0,1734.1500000000001
5,2021-03-01,0,1723.8499999999999
5,2021-03-02,0,1711.4000000000001
5,2021-03-03,0,1712.0999999999999
5,2021-03-04,1,1696.25
5,2021-03-05,0,1687.05
5,2021-03-08,0,1716.9000000000001
5,2021-03-09,1,1716.2
5,2021-03-10,0,1704.8
5,2021-03-12,0,1723.6500000000001
5,2021-03-15,1,1735
5,2021-03-16,1,1729.6500000000001
5,2021-03-17,0,1725.9000000000001
5,2021-03-18,0,1735.2
5,2021-03-19,1,1736.1500000000001
5,2021-03-22,1,1726.2
5,2021-03-23,0,1730.5
5,2021-03-24,1,1737.3
5,2021-03-25,1,1731.8
5,2021-03-26,0,1683.95
5,2021-03-30,0,1691.05
5,2021-03-31,1,1744.6500000000001
5,2021-04-06,1,1738.05
5,2021-04-07,0,1755.5
5,2021-04-08,1,1741.2
5,2021-04-09,0,1732.8499999999999
5,2021-04-12,0,1757.2
5,2021-04-15,1,1774.45
5,2021-04-16,1,1774.5
5,2021-04-19,1,1777.8499999999999
5,2021-04-20,1,1787.75
5,2021-04-22,1,1781.8
5,2021-04-23,0,1773.3499999999999
5,2021-04-26,0,1784.1500000000001
5,2021-04-27,1,1772.2
5,2021-04-28,0,1767.6500000000001
5,2021-04-30,0,1813.1500000000001
5,2021-05-06,1,1836.55
5,2021-05-07,1,1840.45
5,2021-05-10,1,1829.0999999999999
5,2021-05-11,0,1830.7
5,2021-05-12,1,1838.0999999999999
5,2021-05-14,1,1853.7
5,2021-05-17,1,1866.75
5,2021-05-18,1,1888.45
5,2021-05-19,1,1878.3
5,2021-05-20,0,1875.9000000000001
5,2021-05-21,0,1880.1500000000001
5,2021-05-24,1,1887
5,2021-05-25,1,1891.45
5,2021-05-27,1,1899.95
5,2021-05-28,1,1899.3499999999999
5,2021-06-01,0,1902.75
5,2021-06-02,1,1866.55
5,2021-06-03,0,1890.5999999999999
5,2021-06-04,1,1888.4000000000001
5,2021-06-07,0,1893.1500000000001
5,2021-06-08,1,1894.5999999999999
5,2021-06-09,1,1888.6500000000001
5,2021-06-10,0,1881.05
5,2021-06-11,0,1865.0999999999999
5,2021-06-15,0,1860.75
5,2021-06-16,0,1778.7
5,2021-06-17,0,1773.0999999999999
5,2021-06-18,0,1775.05
5,2021-06-21,1,1775.05
5,2021-06-22,0,1791.5999999999999
5,2021-06-23,1,1784.8499999999999
5,2021-06-24,0,1786.6500000000001
5,2021-06-25,1,1780.3
5,2021-06-28,0,1755.45
5,2021-06-29,0,1763.1500000000001
5,2021-06-30,1,1781.5
5,2021-07-01,1,1786.1500000000001
5,2021-07-02,1,1809.8499999999999
5,2021-07-06,1,1804.6500000000001
5,2021-07-07,0,1807.7
5,2021-07-08,1,1806
5,2021-07-09,0,1792.4000000000001
5,2021-07-12,0,1813.8499999999999
5,2021-07-13,1,1823.2
5,2021-07-14,1,1823.75
5,2021-07-15,1,1824.3
5,2021-07-16,1,1814.9000000000001
5,2021-07-19,0,1823.05
5,2021-07-20,1,1800.2
5,2021-07-26,0,1800.3499999999999
5,2021-07-27,1,1796.5999999999999
5,2021-07-28,0,1829.3
5,2021-07-29,1,1825.75
5,2021-07-30,0,1811.45
5,2021-08-02,0,1812.6500000000001
5,2021-08-03,1,1829.0999999999999
5,2021-08-04,1,1800.75
5,2021-08-05,0,1762.9000000000001
5,2021-08-06,0,1723.3499999999999
5,2021-08-10,0,1743.5999999999999
5,2021-08-11,1,1747.4000000000001
5,2021-08-12,1,1773.8499999999999
5,2021-08-13,1,1789.45
5,2021-08-17,1,1783.45
5,2021-08-18,0,1779.05
5,2021-08-20,0,1802
5,2021-08-23,1,1808.45
5,2021-08-24,1,1788.7
5,2021-08-25,0,1786.5999999999999
5,2021-08-26,0,1798.5
5,2021-08-27,1,1814.8499999999999
5,2021-08-31,1,1811.8
5,2021-09-01,0,1812.55
5,2021-09-02,1,1823.7
5,2021-09-03,1,1802.1500000000001
5,2021-09-07,0,1786
5,2021-09-08,0,1788.25
5,2021-09-09,1,1793.9000000000001
5,2021-09-13,1,1792.75
5,2021-09-14,0,1796.95
5,2021-09-15,1,1747.95
5,2021-09-16,0,1755.95
5,2021-09-17,1,1773.4000000000001
5,2021-09-22,1,1746.8
